Emailing (geklickt);Emailing (geöffnet);SAP GP Nummer
0;1;18561028
0;1;18110531
0;1;18110756
0;1;19021428
0;0;19087389
0;0;19087455
0;0;18088487
0;0;17667736
1;1;18680486
0;1;17694991
0;1;18881540
0;1;17696668
0;0;17699500
0;1;17701037
0;0;17723813
0;1;18844093
0;1;17741512
0;1;17790171
0;0;19132253
0;0;19132459
0;0;19023047
0;1;18977035
0;1;18977479
0;0;19105966
1;1;18997371
0;1;18940242
0;0;19003316
0;1;18709783
0;1;18936555
0;1;18711019
0;1;18872633
0;0;18945850
0;1;17226966
0;1;18712069
0;0;18969339
1;1;18798327
0;1;18798414
0;0;18798923
1;1;18963445
0;1;18799477
0;1;18903894
0;0;18921623
0;1;18799856
0;0;18921993
0;0;18800183
0;1;18800222
0;1;18976851
0;1;19036591
0;1;19036635
0;1;19036683
0;1;18884748
0;1;19155386
0;1;18884839
0;1;19064794
0;1;19155734
0;1;18866955
0;1;18867100
0;1;19147608
0;1;19147712
0;0;19150200
0;0;18988598
0;1;16418084
0;1;18401732
0;1;18624286
0;1;18831883
0;1;18832098
0;1;18833206
0;0;19052326
0;0;19012635
0;0;19118642
0;1;18843991
0;1;18845572
0;1;18801978
0;0;16642077
0;1;19012034
0;1;19091726
0;0;19091878
0;1;19093014
0;0;19020020
0;1;19020059
0;1;19020167
0;0;18683608
0;1;18956949
0;1;18684121
0;1;18957162
0;0;19135218
0;1;18899349
0;1;18899461
1;1;18899508
0;0;18113048
0;1;18854003
0;1;16078899
0;0;18854211
0;0;18113714
1;1;18115956
0;1;18116034
0;0;16079444
0;0;17820314
1;1;17822326
0;0;19080797
0;1;19110721
0;0;19099399
0;0;19043159
0;1;18920832
0;1;19161130
0;1;19106187
0;0;19106376
1;1;19023767
0;1;19133640
0;1;19133849
0;1;18374961
0;1;18376862
0;0;18930435
0;1;18092055
0;1;18092404
0;1;18930696
0;1;19050230
0;1;19032753
0;1;19132681
0;1;18940435
0;0;19003794
0;0;18999685
0;1;19165893
0;1;19165993
1;1;19156171
0;0;19132214
0;1;18713040
0;1;18713567
0;1;18713602
0;0;18713693
0;0;18936842
1;1;18947918
0;1;19148079
0;0;19148167
0;0;19121738
1;1;18785685
1;1;19148675
0;0;17716618
0;1;19172150
1;1;17716944
1;1;17719281
0;0;16420450
0;1;16420503
0;0;16424336
0;1;18849397
0;1;18849424
0;1;18414607
0;0;18419337
0;1;18834986
0;1;18428389
0;0;18802549
0;0;18803301
0;1;18953703
0;0;18511172
0;1;19013283
0;0;18922094
0;1;18904576
0;1;18800984
0;0;18801203
0;0;18904907
1;1;18904976
0;0;19095136
1;1;19021611
0;1;19021648
0;0;19022394
0;0;19022774
0;1;19023421
0;0;19023431
0;1;18565276
0;0;17822233
0;0;17822436
0;1;17822584
0;0;18120086
0;0;18899929
0;1;17824800
0;1;18899653
0;0;18899693
0;1;18899699
0;1;18122582
0;0;18867745
0;1;18957478
0;1;17471993
0;0;17861628
0;1;19142868
0;0;19136344
0;0;19136937
0;0;16168057
0;0;16169626
0;1;16170348
0;0;18845483
0;0;18930989
0;0;19022390
0;0;19024077
0;1;19024101
0;1;18931251
0;1;19014884
0;1;19047693
0;1;18646964
0;0;19142466
0;0;19166949
0;0;18713969
0;1;18714936
0;1;18715218
0;0;18964126
0;1;19132491
0;0;18903131
0;1;18903346
0;1;19149303
0;1;19013004
0;1;18402533
0;1;18954251
0;0;18626415
0;0;18912312
0;0;19013375
0;0;18937588
1;1;18937615
0;0;18948642
0;1;18835100
0;0;18868177
0;0;18434786
0;1;18835731
0;0;18437637
0;0;19025389
0;1;18868825
0;0;19097119
0;0;19098529
1;1;17720938
0;0;17724144
0;1;17725935
0;1;17726940
0;1;17728797
0;1;19013647
0;1;19048080
1;1;18905542
0;0;18850816
0;1;18850924
0;0;19077585
0;0;19077759
0;1;18900323
0;0;18791794
0;1;18791823
0;1;18567488
0;1;17825740
1;1;18900715
0;1;17826448
0;0;18900305
0;0;19136418
0;1;18016033
0;1;18023679
0;0;18031704
0;1;18035265
0;0;18035971
0;0;19137751
1;1;19137769
0;1;19138153
0;0;19138813
1;1;19139546
0;0;19139640
0;1;19051982
0;1;19111842
0;1;19043818
0;1;19112455
0;1;19027494
0;0;19014956
0;0;18980545
0;0;16172642
0;1;16173052
0;0;18383183
0;1;18883923
0;1;18884028
0;0;19004451
1;1;18999621
1;1;19162186
0;1;19167449
0;1;19167546
0;1;19157871
0;0;19157987
0;1;19158079
0;1;19167806
0;1;19158277
0;0;18897045
0;0;18716549
0;0;18716607
0;0;19132685
0;0;19150489
0;1;19133147
0;1;19150513
0;1;19133601
0;1;18964435
0;1;18903827
1;1;18852534
1;1;18404573
0;0;18954804
0;1;18514686
0;0;18515235
1;1;18516016
0;0;18517125
0;0;18806090
0;1;18443838
0;0;18445735
0;1;19099547
0;1;18949100
0;1;18938201
0;1;19035513
0;0;18938294
0;0;19102987
0;0;19027608
0;0;17732436
0;1;19103289
0;1;18789086
0;0;18789237
0;1;18789359
0;1;19100759
0;0;18853312
0;1;18853396
0;0;18923549
0;1;18805950
1;1;18806458
0;1;18806804
0;0;18806998
0;1;19156053
0;1;19014545
1;1;19054591
0;0;19054640
0;0;18826530
0;1;18568462
0;0;18569509
1;1;18900882
0;0;18855702
0;0;18135363
1;1;18855978
0;0;18794204
0;1;18570859
0;1;18571614
1;1;18572082
0;1;16080951
0;1;18901573
0;0;19140953
0;1;19140960
0;0;19141032
0;0;19141491
0;0;18045712
0;1;18052736
0;0;18061341
1;1;18064296
0;1;18064383
0;0;18066145
0;0;18067046
0;1;18068007
0;1;18070117
0;1;18071197
0;1;18073828
0;0;18077611
1;1;18079952
0;1;18080890
0;1;18082208
0;0;19076746
0;0;19076893
0;0;19025150
0;0;18981146
0;0;19149137
0;0;18981818
1;1;18999832
1;1;19143248
0;1;18943002
0;0;16173197
0;0;16175197
0;1;16175464
0;0;16177300
0;0;16179950
0;0;16180911
0;0;18104705
0;1;18687384
0;0;18107397
0;0;18389111
0;0;19112774
0;1;19100942
0;1;19112880
0;1;19100998
0;0;19162814
0;1;19101419
0;0;19168042
0;0;18100553
0;0;18947178
0;1;19046040
0;1;18850287
0;1;17249789
0;1;17255260
0;1;17256473
0;1;19150853
0;1;18965996
0;0;18966019
0;1;18895093
0;0;16427749
0;0;16429005
0;0;18895280
0;1;18895315
1;1;18955801
0;1;16439171
0;0;16439953
0;0;16440362
0;0;19127270
0;1;19127446
0;0;18854494
0;0;19101038
0;0;18854722
0;1;19101256
0;1;18855096
0;0;18855644
0;0;19102345
0;0;19102412
0;1;18838819
0;1;18458797
0;1;18839332
0;0;18463064
0;1;18789533
0;1;19103668
1;1;19103700
0;1;18885799
0;1;18885832
0;1;19038006
0;1;18958058
0;0;18868664
0;1;17477901
0;1;17482271
0;1;17486120
0;1;17487981
0;0;18756916
0;1;19079364
0;0;19137672
0;1;18808761
0;1;18906203
0;1;18924044
0;0;18906313
0;0;18906563
0;1;18906768
0;1;16081616
1;1;18795292
0;1;18580945
0;1;19142565
0;1;19143277
0;0;18084127
0;0;18084969
0;1;18085203
0;1;18094613
0;1;18102646
0;0;18106969
0;0;18107757
0;1;18113034
0;0;18116805
0;0;18119870
0;1;18122664
0;0;18123625
1;1;18126776
0;1;18127852
0;0;18129668
0;1;18982232
0;1;18982345
0;0;18932176
0;1;18389385
0;1;18932313
0;1;18391050
0;0;18109382
0;1;18110501
0;0;18688865
0;1;16181461
1;1;19143434
0;0;19101662
0;0;19113700
0;1;19113721
0;1;19046704
0;1;19049150
0;1;18937908
0;1;18648495
0;1;18989810
0;1;18989922
0;0;18938195
1;1;18938235
0;0;17260397
0;1;17263438
0;1;18648913
0;1;18649068
0;1;19049607
0;0;19159576
0;1;19159646
0;0;18850556
0;1;18783393
0;0;19134640
0;1;19134753
0;1;19151833
0;0;19134959
0;0;19134996
0;0;19151996
0;0;19152553
0;0;18905598
0;0;18966784
0;1;18972446
0;1;18988036
0;1;18895998
0;0;18937329
0;1;18871248
0;0;19127575
0;1;19031351
0;1;19032763
0;1;18858833
0;1;18913752
0;0;18807838
0;1;18808049
0;1;18466289
1;1;18467356
0;0;18467524
0;1;18470347
0;1;18924939
1;1;18812004
0;1;19056856
0;1;18747645
0;0;19065132
0;1;19104043
0;0;19138342
0;1;18747949
0;1;19038427
0;0;18886599
0;0;18827746
0;1;19054015
0;1;19049128
0;0;19055438
1;1;19055478
0;0;19016030
0;1;19056055
0;1;19145015
0;1;19145089
0;1;19145836
1;1;19145911
0;1;19147116
0;1;19147305
0;1;18856716
0;1;19103421
0;0;19103489
1;1;16082144
0;1;19104689
0;0;19104808
0;0;18902530
0;0;18902555
0;0;19105053
0;1;19105076
0;1;19015251
0;1;19026104
0;0;19026185
0;0;19107073
1;1;18136637
0;1;18149380
0;1;18150066
0;1;18151422
0;1;18158371
0;1;18163792
0;1;18164135
0;1;18165141
0;1;18165483
0;0;18169087
0;1;18170317
0;1;18170329
1;1;18170726
0;0;18171810
0;1;18171978
0;0;18172675
0;1;18685166
0;1;18868963
0;0;19016519
0;1;17491209
0;0;17492412
0;0;17492669
0;1;18948619
0;0;19152871
0;0;19153191
0;1;19153261
0;1;19001313
0;1;18938407
0;1;18854367
0;1;18649765
0;0;19084632
0;0;19044690
0;0;18938709
0;1;19085005
0;1;19169647
0;1;19067893
1;1;19169716
0;0;19068788
0;1;19023752
0;1;18784736
1;1;16182551
0;1;18847648
0;0;16184233
0;0;18112932
0;1;18885369
0;0;19083430
0;1;18988320
0;0;18967762
0;1;18906933
0;1;18861461
0;1;18861718
0;1;18940083
0;1;18940253
0;1;18973240
0;1;18872491
0;0;19127661
0;0;18519650
0;0;18673122
1;1;18673255
0;0;18956688
0;0;18842116
0;1;18478709
1;1;18480258
0;0;19035620
0;0;18494826
0;1;18495625
0;0;18495993
1;1;19005237
1;1;18771925
0;0;18772048
0;0;18896661
0;0;18897050
0;0;18628032
0;1;18812708
0;1;18907520
0;0;18925666
0;1;19089416
0;1;19055177
1;1;18886860
1;1;18979305
0;1;18887087
0;0;19104938
1;1;19147460
0;1;19147879
0;0;19149130
0;1;19105764
0;0;19105815
1;1;19106465
0;1;19107098
0;1;19027041
0;0;19149318
0;0;18151970
0;1;18857367
1;1;16084215
0;0;18153584
0;1;18159430
0;1;18159563
0;1;18857480
0;0;18857499
0;1;18162296
0;1;18903308
0;1;19056412
0;1;19016558
0;1;19056746
0;0;18180981
0;0;18187556
1;1;18193532
0;1;18193747
0;1;18195816
0;0;18203831
0;1;18205550
0;0;18212381
0;1;18221865
0;1;18227826
0;0;18231169
0;0;18949464
0;0;19137259
0;0;19137260
0;1;19137529
0;0;19137695
0;1;19137698
0;0;18938957
1;1;17271775
1;1;17275301
0;1;18650166
0;1;18650470
0;0;18855221
0;0;18944334
0;1;19016615
0;0;19016642
0;1;19016789
0;0;18115008
0;1;18115544
0;1;18115843
0;1;18392902
0;0;18393564
0;0;18394042
0;0;16186128
0;0;18933624
0;1;19102393
0;1;19102425
0;0;18785384
1;1;18921389
0;0;19115141
0;1;18112846
0;1;19102727
0;0;19023933
0;0;19090121
0;0;19170905
0;1;18907159
0;1;18907160
0;1;18973653
0;1;18907339
0;1;18907386
0;1;19073074
0;1;18973624
0;0;18843656
0;0;18843929
0;1;18932731
0;0;18863797
0;1;18864029
1;1;19055296
0;0;19055565
0;0;19161155
0;1;19080107
1;1;19161328
0;1;19161593
0;1;18956903
1;1;16646487
0;1;19015709
0;1;18897456
0;0;18772903
0;1;18938436
0;0;18774126
1;1;18774271
0;0;18774273
0;1;18907864
1;1;18815087
0;1;19139806
0;1;19151197
0;0;19105467
0;0;19039081
0;0;19039199
0;1;19105882
1;1;19108750
0;1;18984135
0;0;18984220
0;0;18796837
0;1;18589102
0;0;18589596
0;0;18797326
0;0;18591238
0;0;18592310
1;1;18167474
0;1;18949533
0;1;18875072
0;0;18939535
0;0;18243029
0;1;18247196
0;0;18252311
0;1;18256199
0;0;18651266
0;1;19051548
0;1;18991903
0;1;18264253
0;1;18264552
0;1;18267581
0;0;18272329
0;0;18848545
0;1;19097677
0;1;19122589
0;1;19122950
0;0;19155341
0;0;19115793
0;0;19086465
0;1;19103229
0;1;19070014
0;1;19171626
0;1;18758138
0;1;19090373
0;1;18968741
0;0;19132879
0;0;18988659
0;0;18969243
1;1;18974205
1;1;18951810
1;1;19133959
0;1;19134146
1;1;19162286
0;1;19162417
0;0;19005896
0;0;18829103
0;1;19066530
0;1;18019813
0;0;18020206
0;0;18866293
0;0;18915435
0;1;19016253
0;0;18994547
0;1;18994794
0;0;18774981
1;1;18775452
0;0;18898088
0;1;18898326
0;0;18939610
0;0;19151639
0;0;19151713
0;0;19152001
0;1;19152351
0;1;19152787
0;1;19152844
0;1;18980022
0;1;18980257
0;1;18818173
0;1;19110113
0;0;19112239
0;0;16090188
0;1;16091066
0;0;18169495
0;1;18903955
0;0;18904118
0;1;18172007
1;1;19017591
0;0;19017774
0;0;18992004
1;1;18856452
0;1;18875589
0;1;18719869
0;1;18287045
0;1;18287743
0;1;18297028
0;0;18298703
0;1;18303442
0;0;18303513
0;0;18310453
0;0;18317061
0;0;18317202
0;0;18317495
0;0;19097823
1;1;19002982
0;1;19003351
0;1;18124105
0;0;18886697
1;1;18886807
0;0;19103754
0;0;19087149
1;1;19087153
0;0;19117108
0;0;19151141
1;1;19139553
0;0;19155627
0;1;19172740
1;1;19162521
0;0;19034548
0;0;19034561
0;0;19162783
0;1;17508541
1;1;18687562
0;1;19017374
1;1;19135584
0;1;19034926
0;1;19091385
0;1;19091416
0;0;19006357
0;0;18751128
0;0;19066900
0;0;19066912
1;1;19083752
0;1;18909057
0;1;18970017
0;0;18517299
1;1;19100321
0;1;18519758
0;0;18523796
0;0;18941705
0;0;18974336
0;1;18952757
0;1;18942180
0;1;18868359
0;0;18869485
0;0;19154759
0;0;18995821
0;1;18629373
0;1;18940249
0;0;18916370
0;1;18812322
0;0;18523067
0;0;19113300
1;1;19115131
0;1;18819814
0;1;18986619
0;0;18927182
0;1;18820345
0;1;18987280
0;1;19106392
0;1;19032618
0;1;18980665
0;1;18980845
1;1;19120669
0;0;19017888
0;1;19120837
0;1;19018413
0;0;18651707
1;1;18326791
0;0;18330064
0;1;18335384
0;0;18336565
0;1;18338154
0;0;18340083
0;1;18341822
0;0;18342250
1;1;18350505
0;0;18357386
0;0;18361826
0;0;19144337
0;1;18946993
0;0;19006648
0;0;18947295
0;0;19087794
0;1;19117290
1;1;19104939
0;1;19105248
0;0;19105278
0;1;19155761
0;1;19156067
0;1;19140203
1;1;19140225
0;1;18752609
0;0;18020401
0;1;18021467
0;0;19006681
1;1;19006844
0;1;18022215
0;1;18022858
1;1;18022947
0;1;19173091
1;1;19173119
0;0;18113547
0;1;18114796
0;1;18786647
0;1;19166434
0;0;19100632
1;1;19036645
0;1;18847035
0;1;18989413
0;1;18870547
1;1;18871422
0;1;18974805
0;1;19155708
0;1;19156044
0;1;19017904
0;0;18759367
0;0;19018049
0;0;19156608
0;1;19018198
0;0;19018448
0;1;19016923
0;1;18812762
0;0;19017087
0;0;18526428
0;1;18917067
0;1;16650276
0;1;19116748
0;1;18927379
1;1;18821822
0;1;19115566
1;1;19115998
0;1;19117406
0;0;19117622
0;1;19018830
0;1;19019090
0;0;19058544
0;0;19107362
0;1;18776270
0;1;18996268
0;1;18940539
1;1;16440801
0;0;16441511
0;1;18940832
0;1;19149752
0;0;19107818
0;1;17290964
0;0;18988018
0;1;17294813
0;1;17296449
0;1;18727999
0;0;18941284
0;0;18993818
0;0;18376333
0;1;18379162
0;0;18380993
0;1;18389862
0;1;18391097
0;0;18393003
0;0;18394361
0;1;18394389
0;1;18395255
0;1;18950207
1;1;18900674
0;0;19124664
0;1;19124708
0;1;19052305
0;0;19105964
0;0;19118454
0;0;19118493
0;0;19003686
0;1;19002688
0;1;19003960
0;0;19003299
0;1;19137054
0;1;19084224
0;1;18847721
0;1;18542744
0;0;18543592
0;0;18543834
0;0;18544513
0;1;19036715
0;0;18545981
0;0;19166644
0;0;19166899
0;1;19092242
0;1;19158534
0;0;18953445
0;0;18953635
0;1;18688431
0;0;18759393
0;0;17512349
1;1;17513059
0;0;17514423
0;1;18872356
0;1;19017335
0;0;18917398
0;0;18814736
1;1;18675083
0;0;18675205
0;0;18533156
0;0;18675257
0;0;16654353
0;1;18917473
0;1;18927805
0;0;18958819
0;1;18911394
0;1;18959026
0;1;18911581
0;1;19118519
0;0;19119162
0;0;19119481
0;1;19120149
0;0;19120453
0;1;19120513
0;1;19120649
0;0;18396074
0;0;18397207
0;0;18397956
0;1;18398585
0;1;18399056
0;1;18400268
0;1;18403098
0;1;18403483
0;1;18405952
0;1;18408950
0;1;18652421
1;1;19030085
0;0;18941599
0;1;18857540
0;1;18994150
0;1;17298273
0;0;17302537
0;1;18888942
0;0;19107700
0;0;18981664
0;1;19107822
0;0;18794779
0;1;16444246
0;0;16444486
0;0;18941314
1;1;18950257
0;0;19110706
0;0;19059299
0;0;19059414
0;0;19007421
0;0;19003355
0;1;19003668
0;1;19004807
0;0;19004844
0;1;19119704
0;1;19164152
0;0;19164525
0;1;19164616
0;1;19158142
0;0;19036617
0;1;19084497
0;1;18023837
0;0;19006978
0;1;19160287
0;1;19007232
0;0;18922856
0;1;19026471
0;0;19026482
0;1;19037071
1;1;18550651
0;0;18554831
0;0;18849109
0;0;18954171
0;0;18954260
0;1;17515497
0;1;17517780
0;0;17519616
1;1;16656007
0;0;19018047
0;0;16656489
0;0;16657037
0;1;18676361
0;0;19018465
0;1;18874976
0;0;18823791
1;1;18928025
0;0;19117116
0;1;18824720
0;0;19030493
1;1;18409850
0;0;18410494
0;0;18410512
0;0;18415857
0;0;18417357
0;1;18419154
0;0;18432386
0;1;18433542
0;0;18440670
0;1;19121178
0;1;19121926
0;1;18632299
0;0;16446785
0;0;18997889
0;1;19020003
0;1;19053960
0;0;17306403
0;0;17309006
1;1;18658414
0;1;18994599
0;0;18726531
0;1;19048882
0;1;18726575
0;1;19049051
0;1;18726851
0;1;18951065
0;0;19049268
0;1;18951193
0;1;18901239
0;1;18727629
0;1;19108726
0;0;19108776
0;1;19004563
1;1;19004706
0;0;19005033
0;0;19007565
0;0;19126096
0;0;19126124
0;0;19158130
0;1;19158382
0;1;19141674
0;0;19166327
0;0;19166642
0;1;19119894
0;1;19090123
0;1;19090694
0;1;19081392
0;0;19056447
0;1;19081555
0;0;19007665
0;0;19141990
0;1;18029977
0;1;19161516
0;1;19162415
0;1;19162872
0;1;17522382
0;0;17523166
0;1;18761076
0;1;18975467
0;1;18975507
0;0;18972938
0;0;19074550
0;0;18557464
0;1;18560045
1;1;19167841
0;0;19093561
0;0;18816803
0;0;18918401
0;1;19019031
0;1;19149855
0;0;18990761
0;1;19108576
0;0;18826473
0;1;18826793
0;0;19123501
0;1;19123667
0;0;19124469
1;1;19126126
0;1;18451460
0;0;18452680
0;1;18454402
0;0;18455262
0;0;18466209
0;0;18468361
0;0;18471597
0;1;18472031
0;0;18494014
0;1;18998310
0;1;18632445
0;1;18900868
0;1;16448386
0;1;16450751
0;1;18633003
0;0;18942231
0;1;18998802
1;1;19121671
0;1;19121932
0;1;19023067
0;1;19141991
0;1;18729854
0;1;19167515
0;0;19159634
0;0;19142372
0;1;19159666
0;1;19005289
0;1;19144576
0;0;18729305
0;1;18729824
0;0;18995091
0;1;19138802
0;0;19120810
0;1;19121183
0;1;19142272
1;1;18904683
0;0;19068523
0;0;18832067
0;0;19142617
0;1;19008578
0;0;19163177
0;1;19163202
0;1;19163760
0;1;19163823
0;0;18566695
0;0;18850570
0;1;18571647
0;0;18874669
0;1;18973203
0;0;18878824
0;1;18879240
1;1;18913381
0;1;18877105
1;1;18944413
0;0;18880497
0;1;18880744
0;1;18944840
0;1;18945074
0;0;19094064
0;0;18788947
1;1;18761699
0;0;17525219
0;0;18761911
1;1;18961215
0;1;18678005
0;1;16659435
0;1;18918714
0;1;18918715
0;1;18542619
0;0;19108676
0;0;19036241
0;1;19031976
0;1;19150389
0;0;18912977
0;1;18827180
0;1;18929150
0;1;18913183
0;1;18913326
0;0;18828892
0;1;18901052
0;1;16452880
1;1;16454746
0;1;18414628
0;1;18503578
0;1;18515699
1;1;18526382
0;1;18730850
0;1;18731415
0;0;18732117
0;1;18732146
0;1;18901813
0;0;19168185
0;0;19006078
0;1;19006278
0;1;18951198
1;1;19121539
0;1;19091141
0;1;19121705
0;0;19046545
1;1;18984099
0;0;19110004
0;0;19057517
0;0;19057609
0;1;19057610
0;1;19057978
0;0;19091709
0;1;19091725
0;1;18905348
0;1;19069114
0;1;19143370
0;1;18913854
0;1;18973787
0;1;18990263
0;0;18977757
0;1;18990478
0;1;19085301
0;1;18881733
0;1;18881873
0;0;18882344
0;1;19128277
0;0;18877728
0;1;18544757
0;1;18817774
1;1;16664075
0;1;16664974
0;1;16665005
1;1;16665235
0;1;16665905
0;0;16666087
0;0;18546833
0;1;19020208
1;1;18960931
0;0;18762391
0;1;18762423
0;1;19084239
0;0;19020973
1;1;17529230
0;1;18961833
0;0;19129415
0;1;19130018
0;1;19131034
0;0;18829779
0;0;18929819
0;1;18534031
0;0;18537776
1;1;19165021
0;1;18545343
0;0;18548457
1;1;19165681
0;1;19143503
0;0;19143608
0;0;19128272
0;1;19128407
1;1;19152346
0;1;19128462
0;1;18902339
0;0;18902449
0;0;18879768
0;0;18879830
0;1;19169533
0;1;19169665
0;0;19092312
0;0;19008080
0;1;18951909
0;0;19060292
0;0;19024131
0;1;19157930
1;1;19022309
0;0;19022402
0;0;19110367
0;0;19110378
0;0;18796698
0;1;19069857
0;0;18797419
0;0;19009399
0;1;19144045
0;1;18906214
0;0;18906232
0;0;19144197
0;0;19037271
0;0;18579400
0;1;18580860
1;1;18584061
0;0;18586630
0;0;19083243
0;1;19083288
0;1;18990677
0;1;18914879
0;1;18884643
0;0;18884807
0;0;18884833
0;0;18886043
0;0;18886303
0;1;18886679
1;1;18918995
0;1;18961104
0;1;18919102
0;1;18919150
0;1;18680315
0;0;16670285
0;1;16672381
0;1;18681911
0;1;19095537
0;0;19084673
0;0;18962043
0;0;18962378
0;1;18962406
0;1;19133489
0;1;19032745
0;0;19150549
0;1;19167011
0;1;19167309
1;1;19167321
0;1;19167365
1;1;19167813
0;1;19167906
0;1;18571741
0;1;18586867
0;1;18588935
1;1;18592088
0;1;18734863
0;1;18902846
1;1;18903116
0;1;19162089
0;1;19162453
0;0;19162949
0;1;19160254
0;0;19129567
0;0;19092897
0;0;18952215
0;1;19008801
1;1;19092798
0;0;19099329
0;1;19099587
0;1;19092956
0;1;19144412
0;1;19070682
0;1;19070703
1;1;18588285
0;1;18588972
0;1;18590209
1;1;19022633
0;0;19158064
0;1;19110770
0;0;18985005
0;1;19110941
0;1;18722984
0;0;19111248
0;0;18887700
0;0;18888450
0;0;18889528
0;1;18889747
0;0;19085735
0;1;18990977
0;0;18974743
0;1;18956335
1;1;18681996
1;1;19037465
0;0;19016590
0;0;19169416
0;1;19170562
1;1;18835071
0;0;18914690
0;1;19169286
0;1;18790492
0;1;18119823
0;1;18120577
0;0;18122123
0;1;18925018
0;0;18853168
0;1;19169668
0;1;19169735
0;1;18881160
0;1;18737822
0;1;18738445
0;1;18904312
0;0;19170985
0;1;19163458
0;1;19163723
0;1;19145119
0;1;19093966
0;1;19130621
0;0;19094252
0;1;18873121
0;0;18873167
0;0;19021745
0;0;17535099
0;1;17538622
0;0;18601467
0;1;18607136
0;0;18608192
0;0;18608671
0;0;19007242
0;0;19007348
0;0;19007354
0;1;19007367
0;1;19099672
0;1;19007896
0;1;19010564
0;0;18033646
0;1;18979136
0;1;18916479
0;1;18852398
0;0;18852497
0;0;18595894
0;0;18852703
0;1;19101496
0;0;18599176
0;0;18601397
1;1;19060965
1;1;19023249
0;1;19023550
0;1;19124204
0;1;19111938
0;1;19111946
0;0;18985668
0;1;19112434
0;0;18890141
0;0;18890403
0;1;18881349
0;1;19075628
0;1;18919448
0;1;16678308
0;0;18685358
1;1;16680181
0;1;19150935
0;1;19151413
0;1;19151562
0;0;19171764
0;1;19136775
0;0;19137165
0;0;19137739
0;0;19138590
0;0;19096206
0;0;18123031
0;0;19169740
0;0;18925257
0;1;19170175
0;1;18794205
0;1;18740368
0;1;18740375
0;1;18740712
0;1;18905375
0;1;19047700
0;0;19047808
0;1;19094984
0;1;19172787
0;1;19173118
0;0;19145257
0;0;19161450
0;1;19131390
0;0;19022166
0;1;19085885
0;0;19022395
0;0;18962993
0;1;18611539
0;0;18614587
0;0;18616419
0;1;18616713
0;0;18618485
0;1;18618665
0;0;18620332
0;1;18621656
1;1;18623216
0;0;18953461
0;1;19007939
0;1;19008792
0;0;19008486
0;1;19010987
0;0;18907449
0;0;19011139
0;0;19071934
0;1;18035843
0;1;19139656
0;1;19139673
0;0;18916819
0;0;18917335
0;0;19134787
0;1;18979955
0;1;18606708
1;1;18980030
0;0;18608061
0;1;19075930
0;1;18882036
1;1;19024126
0;1;19124500
1;1;18977879
0;1;18882712
0;0;19112684
0;1;19112839
0;1;19044462
0;1;18986436
0;0;18685512
0;0;18555771
0;1;18556298
0;1;18963226
0;0;19022396
0;1;18820885
0;1;16686331
0;0;19139411
1;1;18894836
0;1;19017227
0;1;19151782
1;1;19110377
0;1;19017405
0;1;18838563
0;0;18839727
0;1;18741650
0;0;18883247
0;1;19050234
0;0;19170430
0;1;18853748
0;1;19096498
0;0;19170655
0;0;19095117
0;1;19125000
0;0;19095211
0;0;19125136
0;1;19125350
0;1;19166419
0;0;19166646
0;0;19167113
0;1;19167135
0;0;19167156
1;1;19167444
0;1;19167456
0;1;19060480
0;1;19039251
0;1;19152917
1;1;19053293
0;0;19162463
0;1;19132473
1;1;19008621
0;0;18954601
0;1;18954908
1;1;18627403
0;1;18628915
1;1;18632847
0;0;18636742
0;0;18638934
0;1;18877555
0;1;18978200
0;1;18854012
0;0;18877690
0;0;18917546
0;1;18917575
0;1;18917704
0;0;18958007
1;1;18918047
1;1;18976456
0;1;19124822
0;1;19158486
0;0;16690460
0;0;18799972
0;0;18986908
0;1;18800442
0;1;18800508
0;1;19141127
0;1;19142119
0;0;19142324
0;1;18895743
0;0;18896218
0;1;18898315
0;1;18743671
0;1;18952897
0;1;18906388
0;0;18744200
0;0;18744809
0;0;18884127
0;1;18843011
0;0;18843113
0;1;18853943
0;0;18925816
0;1;19171261
1;1;19167839
0;1;19094701
0;1;19094702
1;1;19094795
0;0;19039340
0;0;19039348
0;1;19095133
0;0;19095258
0;1;19009289
0;1;19009352
0;0;18955042
0;1;18955122
0;0;19009519
0;1;19009531
0;0;19132514
0;0;19163312
0;0;19125687
1;1;19095956
0;1;19126064
0;0;19126091
0;1;18642783
0;1;18645710
0;1;18645969
0;0;18646054
0;1;18646930
0;1;18647803
0;0;18648228
0;0;18649118
0;1;18650234
0;0;18650530
0;0;18650541
0;1;19037565
0;0;18935551
0;1;18612904
0;1;18614694
0;1;18883328
0;1;18949562
0;1;18949645
0;1;18978620
0;1;18978715
0;0;18918571
0;1;18976767
0;1;18687532
0;1;16691780
0;1;16693315
0;0;16693413
0;1;18562354
0;1;18563567
0;0;18964729
0;0;19144620
0;1;19144745
0;1;19144936
0;0;19145563
0;0;18800873
0;1;19045928
